endTime,artistName,trackName,msPlayed,user_id,spotify_id,album,popularity,duration_ms,track_number,album_artwork,external_urls,artists_involved,release_date
2024-01-09 01:51:00,MAVI,Sense,66203,samfa,3XsrEA7lVrxOeRgZahaJTF,Let the Sun Talk,55.0,66203.0,8.0,https://i.scdn.co/image/ab67616d0000b27378bd1454ccbb86ab168e1641,https://open.spotify.com/track/3XsrEA7lVrxOeRgZahaJTF,MAVI,2019-10-18
2024-01-09 01:54:00,Smino,Z4L (with Bari & Jay2),162590,samfa,3X6YJcqTinaNraRvojF62K,NOIR,57.0,162590.0,7.0,https://i.scdn.co/image/ab67616d0000b273418c202dda058a337ddb0f92,https://open.spotify.com/track/3X6YJcqTinaNraRvojF62K,"Smino, Young Pink, Jay2",2018-11-08
2024-01-09 01:56:00,JID,Kody Blu 31,84970,samfa,6ZGoFntcQUWTPGGQPQmecY,The Forever Story (Extended Version),60.0,224629.0,7.0,https://i.scdn.co/image/ab67616d0000b273cae6e44dcc84e2035c3ad092,https://open.spotify.com/track/6ZGoFntcQUWTPGGQPQmecY,JID,2022-10-31
2024-01-09 22:30:00,JID,Kody Blu 31,139644,samfa,6ZGoFntcQUWTPGGQPQmecY,The Forever Story (Extended Version),60.0,224629.0,7.0,https://i.scdn.co/image/ab67616d0000b273cae6e44dcc84e2035c3ad092,https://open.spotify.com/track/6ZGoFntcQUWTPGGQPQmecY,JID,2022-10-31
2024-01-09 22:38:00,Isaiah Rashad,Don't Matter,176982,samfa,5v1QJxlh7mkNsq7fsUf5wV,The Sun's Tirade,38.0,176982.0,14.0,https://i.scdn.co/image/ab67616d0000b273ed5e0ac2ad3fd4932103bd19,https://open.spotify.com/track/5v1QJxlh7mkNsq7fsUf5wV,Isaiah Rashad,2016-09-02
2024-01-09 22:41:00,Marlon Craft,World Champ,146953,samfa,4VIznE5GISZrFlTxFNE7Pc,While We're Here,62.0,146953.0,10.0,https://i.scdn.co/image/ab67616d0000b27351e3e354561f52225551b3fb,https://open.spotify.com/track/4VIznE5GISZrFlTxFNE7Pc,Marlon Craft,2022-05-18
2024-01-09 22:43:00,Aaron May,"I'm Good Luv, Enjoy.",134547,samfa,3RKLJPyyMZfwebsePAzqjL,CHASE,74.0,134547.0,8.0,https://i.scdn.co/image/ab67616d0000b27353c7a0c956286b6a39185af4,https://open.spotify.com/track/3RKLJPyyMZfwebsePAzqjL,Aaron May,2019-02-28
2024-01-09 22:44:00,MAVI,"Love, of Money",64765,samfa,6qUkNMd34rjpDP5EUy9JNS,Let the Sun Talk,63.0,64765.0,7.0,https://i.scdn.co/image/ab67616d0000b27378bd1454ccbb86ab168e1641,https://open.spotify.com/track/6qUkNMd34rjpDP5EUy9JNS,MAVI,2019-10-18
2024-01-09 22:48:00,King Geedorah,Next Levels,229320,samfa,58MeeOMk6PMQxXWY9YCNPD,Take Me To Your Leader,66.0,229320.0,6.0,https://i.scdn.co/image/ab67616d0000b273c54028b0ef2f2f569fb3df42,https://open.spotify.com/track/58MeeOMk6PMQxXWY9YCNPD,"King Geedorah, 4 Winds, Lil' Sci, Stahhr",2003-06-17
2024-01-09 22:51:00,Isaiah Rashad,THIB,154517,samfa,3i9ef14r5QFVbe7b6YdhvU,The House Is Burning,42.0,154517.0,15.0,https://i.scdn.co/image/ab67616d0000b273ac895ae149e004dcbb6367be,https://open.spotify.com/track/3i9ef14r5QFVbe7b6YdhvU,Isaiah Rashad,2021-07-30
2024-01-09 22:52:00,Larry June,"Corte Madera, CA",102775,samfa,1JczBx5oXAnPBtmGeW3Aik,Spaceships on the Blade,54.0,102775.0,8.0,https://i.scdn.co/image/ab67616d0000b27394fe7b36be4977c9b8505dc3,https://open.spotify.com/track/1JczBx5oXAnPBtmGeW3Aik,Larry June,2022-08-19
2024-01-09 22:54:00,Sideshow,01'beigecamry,101198,samfa,4yG4v9SUKC5xyH4c49GBo5,Farley,50.0,101198.0,7.0,https://i.scdn.co/image/ab67616d0000b273cc95af4bc9e82f3bce038376,https://open.spotify.com/track/4yG4v9SUKC5xyH4c49GBo5,Sideshow,2020-02-24
2024-01-09 22:56:00,Aaron May,Cream,113555,samfa,4O89rUWrGgWYKaHJUOp314,CHASE,67.0,113555.0,5.0,https://i.scdn.co/image/ab67616d0000b27353c7a0c956286b6a39185af4,https://open.spotify.com/track/4O89rUWrGgWYKaHJUOp314,Aaron May,2019-02-28
2024-01-09 22:58:00,MAVI,Spoiled Brat,119959,samfa,4eoxoPILgW7rIKHpGmnYIc,"Laughing so Hard, it Hurts",49.0,119959.0,2.0,https://i.scdn.co/image/ab67616d0000b273ee78446a9cbf2cc334341782,https://open.spotify.com/track/4eoxoPILgW7rIKHpGmnYIc,MAVI,2022-10-14
2024-01-09 23:01:00,Isaiah Rashad,Free Lunch,192029,samfa,5FX89IUKm9QJT9ymrmyK4k,The Sun's Tirade,61.0,192029.0,3.0,https://i.scdn.co/image/ab67616d0000b273ed5e0ac2ad3fd4932103bd19,https://open.spotify.com/track/5FX89IUKm9QJT9ymrmyK4k,Isaiah Rashad,2016-09-02
2024-01-09 23:06:00,Mac Miller,What's the Use?,288640,samfa,2dgrYdgguVZKeCsrVb9XEs,Swimming,67.0,288640.0,3.0,https://i.scdn.co/image/ab67616d0000b273175c577a61aa13d4fb4b6534,https://open.spotify.com/track/2dgrYdgguVZKeCsrVb9XEs,Mac Miller,2018-08-03
2024-01-09 23:09:00,Remi Wolf,Sexy Villain,188500,samfa,27sBcXtgTBSJRdUxei1a7J,Juno,59.0,188500.0,11.0,https://i.scdn.co/image/ab67616d0000b27316a6cb93e32bf2ae66b1f5b2,https://open.spotify.com/track/27sBcXtgTBSJRdUxei1a7J,Remi Wolf,2021-10-15
2024-01-09 23:12:00,Anderson .Paak,Put Me Thru,160760,samfa,70SjyVMzhmMeJQD8hOmIBp,Malibu,50.0,160760.0,5.0,https://i.scdn.co/image/ab67616d0000b273f8e77075414234fd77fce32b,https://open.spotify.com/track/70SjyVMzhmMeJQD8hOmIBp,Anderson .Paak,2016-01-15
2024-01-09 23:15:00,Mos Def,Ms. Fat Booty,223546,samfa,0IVAlb0cFCH1cQ974iR1TU,Black On Both Sides,67.0,223546.0,4.0,https://i.scdn.co/image/ab67616d0000b27389b56f56323925d57b38944d,https://open.spotify.com/track/0IVAlb0cFCH1cQ974iR1TU,Mos Def,1999-10-12
2024-01-09 23:17:00,SZA,Smoking on my Ex Pack,83826,samfa,4jTs7ny5eSRnKTzxdrFv5I,SOS,63.0,83826.0,11.0,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,https://open.spotify.com/track/4jTs7ny5eSRnKTzxdrFv5I,SZA,2022-12-09
2024-01-09 23:21:00,Kendrick Lamar,Father Time (feat. Sampha),222497,samfa,28qA8y1sz0FTuSapsCxNOG,Mr. Morale & The Big Steppers,70.0,222497.0,5.0,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,https://open.spotify.com/track/28qA8y1sz0FTuSapsCxNOG,"Kendrick Lamar, Sampha",2022-05-13
2024-01-09 23:26:00,Ms. Lauryn Hill,Doo Wop (That Thing),320266,samfa,0uEp9E98JB5awlA084uaIg,The Miseducation of Lauryn Hill,74.0,320266.0,5.0,https://i.scdn.co/image/ab67616d0000b273e08b1250db5f75643f1508c9,https://open.spotify.com/track/0uEp9E98JB5awlA084uaIg,Ms. Lauryn Hill,1998-08-25
2024-01-09 23:29:00,Carly Rae Jepsen,Surrender My Heart,168653,samfa,0Fx3fYbcYx3iDNrduNMlde,The Loneliest Time,43.0,168653.0,1.0,https://i.scdn.co/image/ab67616d0000b273820e6b8b6fe77bd0e455eb15,https://open.spotify.com/track/0Fx3fYbcYx3iDNrduNMlde,Carly Rae Jepsen,2022-10-21
2024-01-09 23:31:00,Carly Rae Jepsen,Sideways,136093,samfa,1oarZ29ZGSZwJa8o30lV46,The Loneliest Time,41.0,136093.0,5.0,https://i.scdn.co/image/ab67616d0000b273820e6b8b6fe77bd0e455eb15,https://open.spotify.com/track/1oarZ29ZGSZwJa8o30lV46,Carly Rae Jepsen,2022-10-21
2024-01-09 23:32:00,Joey Bada$$,World Domination,58722,samfa,1W4qc7UnAuRmT93W8Ad1t1,1999,55.0,162761.0,7.0,https://i.scdn.co/image/ab67616d0000b273fcd3724fba954e6104e4530d,https://open.spotify.com/track/1W4qc7UnAuRmT93W8Ad1t1,Joey Bada$$,2012-06-12
2024-01-11 23:06:00,Amyl and The Sniffers,Guided By Angels,179560,samfa,4M7o0cOEvDFiJ7I8PXJ3bA,Comfort To Me,45.0,179560.0,1.0,https://i.scdn.co/image/ab67616d0000b27341b08b8d9f21f856ede9bbc2,https://open.spotify.com/track/4M7o0cOEvDFiJ7I8PXJ3bA,Amyl and The Sniffers,2021-09-10
2024-01-11 23:07:00,Amyl and The Sniffers,Freaks To The Front,101480,samfa,64srEyGIqUuF4Fc1bRKPuo,Comfort To Me,38.0,101480.0,2.0,https://i.scdn.co/image/ab67616d0000b27341b08b8d9f21f856ede9bbc2,https://open.spotify.com/track/64srEyGIqUuF4Fc1bRKPuo,Amyl and The Sniffers,2021-09-10
2024-01-11 23:13:00,Amyl and The Sniffers,Choices,140760,samfa,21KzXwsKbqaPEKhkDSwnIE,Comfort To Me,34.0,140760.0,3.0,https://i.scdn.co/image/ab67616d0000b27341b08b8d9f21f856ede9bbc2,https://open.spotify.com/track/21KzXwsKbqaPEKhkDSwnIE,Amyl and The Sniffers,2021-09-10
2024-01-11 23:17:00,Amyl and The Sniffers,Security,227600,samfa,2MYFQY0BKWPdgqnIYses9T,Comfort To Me,44.0,227600.0,4.0,https://i.scdn.co/image/ab67616d0000b27341b08b8d9f21f856ede9bbc2,https://open.spotify.com/track/2MYFQY0BKWPdgqnIYses9T,Amyl and The Sniffers,2021-09-10
2024-01-11 23:20:00,Amyl and The Sniffers,Hertz,153800,samfa,4GIeQy7OzftStBoimCWIMU,Comfort To Me,50.0,153800.0,5.0,https://i.scdn.co/image/ab67616d0000b27341b08b8d9f21f856ede9bbc2,https://open.spotify.com/track/4GIeQy7OzftStBoimCWIMU,Amyl and The Sniffers,2021-09-10
2024-01-11 23:23:00,Amyl and The Sniffers,No More Tears,177493,samfa,0zzaPZUfzqFKeYniUNSQHE,Comfort To Me,30.0,177493.0,6.0,https://i.scdn.co/image/ab67616d0000b27341b08b8d9f21f856ede9bbc2,https://open.spotify.com/track/0zzaPZUfzqFKeYniUNSQHE,Amyl and The Sniffers,2021-09-10
2024-01-11 23:26:00,Amyl and The Sniffers,Maggot,201866,samfa,3Pl8rhd8NHz32TWNbRXxio,Comfort To Me,35.0,201866.0,7.0,https://i.scdn.co/image/ab67616d0000b27341b08b8d9f21f856ede9bbc2,https://open.spotify.com/track/3Pl8rhd8NHz32TWNbRXxio,Amyl and The Sniffers,2021-09-10
2024-01-11 23:29:00,Amyl and The Sniffers,Capital,165693,samfa,3jQkcmdMVrZ4Pq4CFf8CRm,Comfort To Me,29.0,165693.0,8.0,https://i.scdn.co/image/ab67616d0000b27341b08b8d9f21f856ede9bbc2,https://open.spotify.com/track/3jQkcmdMVrZ4Pq4CFf8CRm,Amyl and The Sniffers,2021-09-10
2024-01-11 23:31:00,Amyl and The Sniffers,Don't Fence Me In,114757,samfa,5xAL2033Y56MghxAIiQNxv,Comfort To Me,29.0,160053.0,9.0,https://i.scdn.co/image/ab67616d0000b27341b08b8d9f21f856ede9bbc2,https://open.spotify.com/track/5xAL2033Y56MghxAIiQNxv,Amyl and The Sniffers,2021-09-10
2024-01-13 01:12:00,Jon Batiste,"Hello, Billy Bob",97634,samfa,6h2NSOjKtijqMJr6zs9H3s,World Music Radio,33.0,97634.0,1.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/6h2NSOjKtijqMJr6zs9H3s,Jon Batiste,2023-08-18
2024-01-13 01:15:00,Jon Batiste,Raindance (feat. Native Soul),190607,samfa,2hkDX0w2KRgicE7nHzEU2v,World Music Radio,41.0,190607.0,2.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/2hkDX0w2KRgicE7nHzEU2v,"Jon Batiste, Native Soul",2023-08-18
2024-01-13 01:19:00,Jon Batiste,"Be Who You Are (feat. JID, NewJeans & Camilo)",214208,samfa,7fcZk7OXeFWD7DWybltVVf,Be Who You Are (Real Magic),55.0,189713.0,1.0,https://i.scdn.co/image/ab67616d0000b273a1214ad1ca57685349932cea,https://open.spotify.com/track/7fcZk7OXeFWD7DWybltVVf,"Jon Batiste, JID, NewJeans, Camilo",2023-05-31
2024-01-13 01:23:00,Jon Batiste,Worship,253916,samfa,0wEDbE7HCmrTPKxKCqKj7G,World Music Radio,42.0,253916.0,4.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/0wEDbE7HCmrTPKxKCqKj7G,Jon Batiste,2023-08-18
2024-01-13 01:26:00,Jon Batiste,My Heart (feat. Rita Payés),146750,samfa,6YGOd4e3R7SkQ6fCcmCF61,World Music Radio,38.0,146750.0,5.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/6YGOd4e3R7SkQ6fCcmCF61,"Jon Batiste, Rita Payés",2023-08-18
2024-01-13 01:29:00,Jon Batiste,Drink Water (feat. Jon Bellion and Fireboy DML),169708,samfa,0vovnhziMYImdMsEDPncA8,World Music Radio,49.0,169708.0,6.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/0vovnhziMYImdMsEDPncA8,"Jon Batiste, Jon Bellion, Fireboy DML",2023-08-18
2024-01-13 01:31:00,Jon Batiste,Calling Your Name,116976,samfa,2Ga4ATsihCKFz3ge6UGeBl,World Music Radio,43.0,116976.0,7.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/2Ga4ATsihCKFz3ge6UGeBl,Jon Batiste,2023-08-18
2024-01-13 01:32:00,Jon Batiste,Clair de Lune (feat. Kenny G),77374,samfa,6YoOSmaiA0ZBff3ozVvPFa,World Music Radio,40.0,77374.0,8.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/6YoOSmaiA0ZBff3ozVvPFa,"Jon Batiste, Kenny G",2023-08-18
2024-01-13 01:36:00,Jon Batiste,17th Ward Prelude,13351,samfa,6BMJWdmLTPOiRZnxygWc3k,World Music Radio,3.0,13351.0,10.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/6BMJWdmLTPOiRZnxygWc3k,Jon Batiste,2023-08-18
2024-01-13 01:36:00,Jon Batiste,Butterfly,230440,samfa,2aMFP9x0ZIkOVd0ZSl3zDI,World Music Radio,46.0,230440.0,9.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/2aMFP9x0ZIkOVd0ZSl3zDI,Jon Batiste,2023-08-18
2024-01-13 01:41:00,Jon Batiste,Uneasy (feat. Lil Wayne),321333,samfa,6dotY5Ubbm5cLKBm6KQkZI,World Music Radio,38.0,321333.0,11.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/6dotY5Ubbm5cLKBm6KQkZI,"Jon Batiste, Lil Wayne",2023-08-18
2024-01-13 01:45:00,Jon Batiste,CALL NOW (504-305-8269) (feat. Michael Batiste),199000,samfa,3knkb8Uye1Ndmx6abiIJCC,World Music Radio,33.0,199000.0,12.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/3knkb8Uye1Ndmx6abiIJCC,"Jon Batiste, Michael Batiste",2023-08-18
2024-01-13 01:46:00,Chassol,Chassol,69374,samfa,682lvQTLyaddr1yFhCHv80,World Music Radio,29.0,69374.0,13.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/682lvQTLyaddr1yFhCHv80,"Chassol, Jon Batiste",2023-08-18
2024-01-13 01:48:00,Jon Batiste,BOOM FOR REAL,123772,samfa,3pm3Xd6Y2PtWrmDIFr1Ktm,World Music Radio,29.0,167624.0,14.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/3pm3Xd6Y2PtWrmDIFr1Ktm,Jon Batiste,2023-08-18
2024-01-14 00:50:00,Jon Batiste,BOOM FOR REAL,167624,samfa,3pm3Xd6Y2PtWrmDIFr1Ktm,World Music Radio,29.0,167624.0,14.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/3pm3Xd6Y2PtWrmDIFr1Ktm,Jon Batiste,2023-08-18
2024-01-14 00:55:00,Jon Batiste,MOVEMENT 18’ (Heroes),275940,samfa,4nAFRLQfY5xsIEHm6Ydiy1,World Music Radio,29.0,275940.0,15.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/4nAFRLQfY5xsIEHm6Ydiy1,Jon Batiste,2023-08-18
2024-01-14 00:58:00,Jon Batiste,Master Power,213851,samfa,1xANnnixkN5kHsY5F0IhuG,World Music Radio,29.0,213851.0,16.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/1xANnnixkN5kHsY5F0IhuG,Jon Batiste,2023-08-18
2024-01-14 01:03:00,Jon Batiste,Running Away (feat. Leigh-Anne),301208,samfa,6QChGL1rJ3R4VpESDVCb7w,World Music Radio,31.0,301208.0,17.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/6QChGL1rJ3R4VpESDVCb7w,"Jon Batiste, Leigh-Anne",2023-08-18
2024-01-14 01:05:00,Jon Batiste,"Goodbye, Billy Bob",93958,samfa,2YNZtxpzKfELBfgpjNdcQY,World Music Radio,26.0,93958.0,18.0,https://i.scdn.co/image/ab67616d0000b273f5a5adda042dca9d68151cfa,https://open.spotify.com/track/2YNZtxpzKfELBfgpjNdcQY,Jon Batiste,2023-08-18
